user_id,nickname,email,masked_mobile,register_channel_id,registered_at,account_status,register_platform
U003924,星友03924,mock_03924@example.invalid,154****3924,CH03,2026-06-27 17:01:03,active,mini_program
U003925,星友03925,mock_03925@example.invalid,155****3925,CH10,2025-03-04 08:07:33,active,app
U003926,星友03926,mock_03926@example.invalid,156****3926,CH01,2026-02-24 23:25:56,active,app
U003927,星友03927,mock_03927@example.invalid,157****3927,CH10,2025-11-11 10:44:13,active,web
U003928,星友03928,mock_03928@example.invalid,158****3928,CH01,2025-01-30 17:42:06,active,app
U003929,星友03929,mock_03929@example.invalid,159****3929,CH07,2025-09-03 09:43:22,active,mini_program
U003930,星友03930,mock_03930@example.invalid,160****3930,CH10,2025-03-09 23:02:59,active,web
U003931,星友03931,mock_03931@example.invalid,161****3931,CH03,2026-08-22 02:47:21,active,app
U003932,星友03932,mock_03932@example.invalid,162****3932,CH06,2025-01-30 10:37:53,inactive,mini_program
U003933,星友03933,mock_03933@example.invalid,163****3933,CH06,2025-10-27 00:44:40,active,mini_program
U003934,星友03934,mock_03934@example.invalid,164****3934,CH10,2025-12-10 13:19:48,active,web
U003935,星友03935,mock_03935@example.invalid,165****3935,CH09,2025-07-27 23:10:25,active,web
U003936,星友03936,mock_03936@example.invalid,166****3936,CH02,2025-12-06 19:31:15,active,app
U003937,星友03937,mock_03937@example.invalid,167****3937,CH02,2025-04-24 20:57:52,active,web
U003938,星友03938,mock_03938@example.invalid,168****3938,CH07,2025-02-09 23:11:26,active,app
U003939,星友03939,mock_03939@example.invalid,169****3939,CH09,2025-02-18 15:06:13,active,app
U003940,星友03940,mock_03940@example.invalid,170****3940,CH04,2025-04-19 04:29:22,inactive,web
U003941,星友03941,mock_03941@example.invalid,171****3941,CH01,2025-03-17 17:23:07,active,app
U003942,星友03942,mock_03942@example.invalid,172****3942,CH03,2026-02-04 13:52:40,active,web
U003943,星友03943,mock_03943@example.invalid,173****3943,CH08,2025-09-21 12:29:51,active,app
U003944,星友03944,mock_03944@example.invalid,174****3944,CH01,2025-01-02 23:55:41,active,mini_program
U003945,星友03945,mock_03945@example.invalid,175****3945,CH01,2026-01-07 16:54:56,active,mini_program
U003946,星友03946,mock_03946@example.invalid,176****3946,CH06,2025-11-18 23:47:55,inactive,web
U003947,星友03947,mock_03947@example.invalid,177****3947,CH03,2025-11-05 00:53:32,active,mini_program
U003948,星友03948,mock_03948@example.invalid,178****3948,CH04,2026-07-06 10:01:14,active,app
U003949,星友03949,mock_03949@example.invalid,179****3949,CH07,2026-01-23 07:15:55,active,web
U003950,星友03950,mock_03950@example.invalid,180****3950,CH09,2025-02-23 11:33:49,active,app
U003951,星友03951,mock_03951@example.invalid,181****3951,CH05,2025-11-02 15:06:35,active,app
U003952,星友03952,mock_03952@example.invalid,182****3952,CH01,2025-11-20 21:32:29,active,app
U003953,星友03953,mock_03953@example.invalid,183****3953,CH02,2025-09-11 03:31:01,active,app
U003954,星友03954,mock_03954@example.invalid,184****3954,CH03,2025-01-12 14:36:45,inactive,app
U003955,星友03955,mock_03955@example.invalid,185****3955,CH10,2025-08-19 12:37:25,active,mini_program
U003956,星友03956,mock_03956@example.invalid,186****3956,CH01,2026-07-27 05:10:34,inactive,web
U003957,星友03957,mock_03957@example.invalid,187****3957,CH08,2026-06-21 02:01:22,active,mini_program
U003958,星友03958,mock_03958@example.invalid,188****3958,CH02,2026-05-26 01:06:45,active,app
U003959,星友03959,mock_03959@example.invalid,189****3959,CH05,2025-08-02 23:21:34,active,web
U003960,星友03960,mock_03960@example.invalid,130****3960,CH01,2025-04-09 00:23:06,inactive,web
U003961,星友03961,mock_03961@example.invalid,131****3961,CH01,2025-06-22 06:17:30,active,app
U003962,星友03962,mock_03962@example.invalid,132****3962,CH01,2025-10-13 09:35:49,active,app
U003963,星友03963,mock_03963@example.invalid,133****3963,CH06,2026-04-22 00:16:35,active,app
U003964,星友03964,mock_03964@example.invalid,134****3964,CH01,2025-01-19 19:16:58,active,app
U003965,星友03965,mock_03965@example.invalid,135****3965,CH06,2026-07-23 13:39:55,inactive,mini_program
U003966,星友03966,mock_03966@example.invalid,136****3966,CH09,2026-06-29 22:46:30,inactive,app
U003967,星友03967,mock_03967@example.invalid,137****3967,CH04,2025-10-21 16:56:49,active,web
U003968,星友03968,mock_03968@example.invalid,138****3968,CH02,2025-06-30 14:14:59,active,app
U003969,星友03969,mock_03969@example.invalid,139****3969,CH09,2025-06-01 04:39:14,active,app
U003970,星友03970,mock_03970@example.invalid,140****3970,CH09,2026-05-11 19:41:50,active,app
U003971,星友03971,mock_03971@example.invalid,141****3971,CH10,2026-06-03 09:40:41,active,mini_program
U003972,星友03972,mock_03972@example.invalid,142****3972,CH01,2025-05-04 03:08:57,active,app
U003973,星友03973,mock_03973@example.invalid,143****3973,CH08,2025-01-31 06:59:02,active,app
U003974,星友03974,mock_03974@example.invalid,144****3974,CH11,2026-01-30 18:37:56,active,app
U003975,星友03975,mock_03975@example.invalid,145****3975,CH03,2025-11-30 21:02:11,active,app
U003976,星友03976,mock_03976@example.invalid,146****3976,CH02,2026-05-25 20:39:58,active,mini_program
U003977,星友03977,mock_03977@example.invalid,147****3977,CH07,2026-01-17 09:11:23,active,web
U003978,星友03978,mock_03978@example.invalid,148****3978,CH01,2025-10-08 13:56:45,active,app
U003979,星友03979,mock_03979@example.invalid,149****3979,CH08,2026-02-18 02:24:58,active,app
U003980,星友03980,mock_03980@example.invalid,150****3980,CH02,2026-06-16 14:44:09,active,web
U003981,星友03981,mock_03981@example.invalid,151****3981,CH01,2026-03-06 01:20:29,inactive,app
U003982,星友03982,mock_03982@example.invalid,152****3982,CH09,2025-07-22 19:40:17,active,app
U003983,星友03983,mock_03983@example.invalid,153****3983,CH01,2025-10-26 09:52:10,active,app
U003984,星友03984,mock_03984@example.invalid,154****3984,CH04,2025-08-04 20:14:21,active,app
U003985,星友03985,mock_03985@example.invalid,155****3985,CH07,2025-11-05 20:57:21,active,mini_program
U003986,星友03986,mock_03986@example.invalid,156****3986,CH02,2026-02-21 13:28:24,active,app
U003987,星友03987,mock_03987@example.invalid,157****3987,CH08,2025-02-20 12:06:09,active,app
U003988,星友03988,mock_03988@example.invalid,158****3988,CH03,2025-08-22 03:24:02,active,web
U003989,星友03989,mock_03989@example.invalid,159****3989,CH06,2025-03-31 20:21:36,inactive,app
U003990,星友03990,mock_03990@example.invalid,160****3990,CH02,2026-03-10 20:52:38,active,mini_program
U003991,星友03991,mock_03991@example.invalid,161****3991,CH01,2026-01-20 07:25:09,active,app
U003992,星友03992,mock_03992@example.invalid,162****3992,CH03,2025-04-30 08:41:46,active,app
U003993,星友03993,mock_03993@example.invalid,163****3993,CH01,2025-01-06 03:35:23,active,web
U003994,星友03994,mock_03994@example.invalid,164****3994,CH02,2026-01-11 07:27:43,blocked,app
U003995,星友03995,mock_03995@example.invalid,165****3995,CH01,2025-05-21 18:35:06,active,app
U003996,星友03996,mock_03996@example.invalid,166****3996,CH01,2026-07-08 14:55:01,active,app
U003997,星友03997,mock_03997@example.invalid,167****3997,CH09,2026-07-22 23:15:13,active,app
U003998,星友03998,mock_03998@example.invalid,168****3998,CH04,2026-04-10 07:12:31,active,mini_program
U003999,星友03999,mock_03999@example.invalid,169****3999,CH07,2025-06-01 02:12:17,active,web
U004000,星友04000,mock_04000@example.invalid,170****4000,CH08,2025-01-19 07:57:02,active,app
U004001,星友04001,mock_04001@example.invalid,171****4001,CH02,2026-04-19 14:06:24,active,app
U004002,星友04002,mock_04002@example.invalid,172****4002,CH07,2026-04-09 13:37:34,active,mini_program
U004003,星友04003,mock_04003@example.invalid,173****4003,CH01,2025-04-26 19:02:51,inactive,app
U004004,星友04004,mock_04004@example.invalid,174****4004,CH02,2025-07-04 18:18:14,active,app
U004005,星友04005,mock_04005@example.invalid,175****4005,CH04,2025-06-03 12:32:11,active,app
U004006,星友04006,mock_04006@example.invalid,176****4006,CH01,2026-05-19 04:17:09,active,web
U004007,星友04007,mock_04007@example.invalid,177****4007,CH03,2025-03-15 01:08:23,active,web
U004008,星友04008,mock_04008@example.invalid,178****4008,CH04,2025-03-29 13:35:44,active,mini_program
U004009,星友04009,mock_04009@example.invalid,179****4009,CH09,2025-01-05 23:21:30,active,app
U004010,星友04010,mock_04010@example.invalid,180****4010,CH08,2026-03-16 04:26:25,active,web
U004011,星友04011,mock_04011@example.invalid,181****4011,CH04,2025-09-27 19:37:21,active,mini_program
U004012,星友04012,mock_04012@example.invalid,182****4012,CH04,2025-05-06 06:49:47,active,web
U004013,星友04013,mock_04013@example.invalid,183****4013,CH05,2025-01-02 04:13:55,active,mini_program
U004014,星友04014,mock_04014@example.invalid,184****4014,CH01,2025-07-03 04:52:04,active,app
U004015,星友04015,mock_04015@example.invalid,185****4015,CH03,2026-08-18 11:38:22,active,app
U004016,星友04016,mock_04016@example.invalid,186****4016,CH08,2026-03-07 04:45:56,active,app
U004017,星友04017,mock_04017@example.invalid,187****4017,CH03,2025-12-19 05:23:45,active,web
U004018,星友04018,mock_04018@example.invalid,188****4018,CH02,2025-04-18 01:29:36,active,app
U004019,星友04019,mock_04019@example.invalid,189****4019,CH04,2025-03-20 14:52:21,active,app
U004020,星友04020,mock_04020@example.invalid,130****4020,CH03,2025-07-21 13:45:36,active,app
U004021,星友04021,mock_04021@example.invalid,131****4021,CH06,2025-02-06 07:34:09,active,mini_program
U004022,星友04022,mock_04022@example.invalid,132****4022,CH01,2026-04-21 02:03:31,active,mini_program
U004023,星友04023,mock_04023@example.invalid,133****4023,CH09,2025-08-21 06:37:45,active,app
U004024,星友04024,mock_04024@example.invalid,134****4024,CH01,2025-03-24 17:41:14,active,web
U004025,星友04025,mock_04025@example.invalid,135****4025,CH09,2026-02-24 18:32:42,active,app
U004026,星友04026,mock_04026@example.invalid,136****4026,CH03,2026-07-02 15:00:49,active,web
U004027,星友04027,mock_04027@example.invalid,137****4027,CH04,2026-01-25 09:59:11,active,app
U004028,星友04028,mock_04028@example.invalid,138****4028,CH04,2025-12-24 08:55:58,active,app
U004029,星友04029,mock_04029@example.invalid,139****4029,CH01,2026-04-16 14:16:10,active,app
U004030,星友04030,mock_04030@example.invalid,140****4030,CH09,2025-04-01 19:38:56,active,app
U004031,星友04031,mock_04031@example.invalid,141****4031,CH07,2026-01-15 08:05:32,active,web
U004032,星友04032,mock_04032@example.invalid,142****4032,CH04,2025-02-23 16:18:42,active,app
U004033,星友04033,mock_04033@example.invalid,143****4033,CH01,2025-07-03 23:38:14,active,mini_program
U004034,星友04034,mock_04034@example.invalid,144****4034,CH09,2025-12-04 05:31:09,active,app
U004035,星友04035,mock_04035@example.invalid,145****4035,CH04,2026-04-12 14:50:14,inactive,app
U004036,星友04036,mock_04036@example.invalid,146****4036,CH01,2026-01-30 01:21:13,active,app
U004037,星友04037,mock_04037@example.invalid,147****4037,CH02,2025-01-04 23:29:02,active,app
U004038,星友04038,mock_04038@example.invalid,148****4038,CH03,2025-04-23 12:26:47,active,mini_program
U004039,星友04039,mock_04039@example.invalid,149****4039,CH03,2025-11-24 11:52:27,active,app
U004040,星友04040,mock_04040@example.invalid,150****4040,CH02,2026-02-18 17:53:43,active,app
U004041,星友04041,mock_04041@example.invalid,151****4041,CH07,2026-03-01 15:19:36,active,app
U004042,星友04042,mock_04042@example.invalid,152****4042,CH08,2025-05-31 13:19:19,active,app
U004043,星友04043,mock_04043@example.invalid,153****4043,CH08,2025-08-15 02:54:40,active,app
U004044,星友04044,mock_04044@example.invalid,154****4044,CH08,2026-05-08 20:44:11,active,app
U004045,星友04045,mock_04045@example.invalid,155****4045,CH01,2025-03-01 07:46:33,active,web
U004046,星友04046,mock_04046@example.invalid,156****4046,CH04,2025-08-18 18:08:18,inactive,app
U004047,星友04047,mock_04047@example.invalid,157****4047,CH06,2025-08-23 02:27:46,active,app
U004048,星友04048,mock_04048@example.invalid,158****4048,CH03,2026-05-15 20:46:23,active,mini_program
U004049,星友04049,mock_04049@example.invalid,159****4049,CH04,2025-04-06 11:10:57,active,web
U004050,星友04050,mock_04050@example.invalid,160****4050,CH01,2025-07-06 14:22:28,active,app
U004051,星友04051,mock_04051@example.invalid,161****4051,CH10,2025-07-25 10:17:00,active,web
U004052,星友04052,mock_04052@example.invalid,162****4052,CH04,2026-03-28 22:58:25,inactive,app
U004053,星友04053,mock_04053@example.invalid,163****4053,CH03,2025-02-14 09:22:37,active,web
U004054,星友04054,mock_04054@example.invalid,164****4054,CH11,2025-08-12 15:24:56,active,app
U004055,星友04055,mock_04055@example.invalid,165****4055,CH01,2025-08-03 23:05:32,active,app
U004056,星友04056,mock_04056@example.invalid,166****4056,CH07,2026-08-16 02:48:35,active,app
U004057,星友04057,mock_04057@example.invalid,167****4057,CH02,2026-08-14 11:21:55,active,mini_program
U004058,星友04058,mock_04058@example.invalid,168****4058,CH04,2026-06-16 05:08:30,active,app
U004059,星友04059,mock_04059@example.invalid,169****4059,CH06,2026-01-15 20:45:17,active,mini_program
U004060,星友04060,mock_04060@example.invalid,170****4060,CH07,2026-03-21 01:01:14,active,mini_program
U004061,星友04061,mock_04061@example.invalid,171****4061,CH08,2026-05-31 13:10:51,active,mini_program
U004062,星友04062,mock_04062@example.invalid,172****4062,CH01,2025-01-16 09:59:31,active,mini_program
U004063,星友04063,mock_04063@example.invalid,173****4063,CH02,2025-08-17 20:11:46,active,app
U004064,星友04064,mock_04064@example.invalid,174****4064,CH04,2026-06-25 03:19:41,active,app
U004065,星友04065,mock_04065@example.invalid,175****4065,CH04,2025-12-15 09:32:54,active,web
U004066,星友04066,mock_04066@example.invalid,176****4066,CH02,2026-02-09 00:12:03,inactive,mini_program
U004067,星友04067,mock_04067@example.invalid,177****4067,CH01,2025-07-13 09:58:28,active,app
U004068,星友04068,mock_04068@example.invalid,178****4068,CH05,2025-09-25 23:54:08,active,web
U004069,星友04069,mock_04069@example.invalid,179****4069,CH07,2026-02-17 13:05:08,inactive,web
U004070,星友04070,mock_04070@example.invalid,180****4070,CH11,2025-10-02 00:23:55,active,mini_program
U004071,星友04071,mock_04071@example.invalid,181****4071,CH01,2025-11-12 14:23:46,blocked,web
U004072,星友04072,mock_04072@example.invalid,182****4072,CH01,2026-08-20 20:52:03,active,mini_program
U004073,星友04073,mock_04073@example.invalid,183****4073,CH01,2025-03-08 20:00:40,active,mini_program
U004074,星友04074,mock_04074@example.invalid,184****4074,CH01,2026-02-14 01:29:32,active,web
U004075,星友04075,mock_04075@example.invalid,185****4075,CH04,2026-02-15 19:39:34,active,app
U004076,星友04076,mock_04076@example.invalid,186****4076,CH01,2025-03-05 12:02:22,inactive,app
U004077,星友04077,mock_04077@example.invalid,187****4077,CH07,2025-06-09 15:24:53,active,web
U004078,星友04078,mock_04078@example.invalid,188****4078,CH09,2025-05-23 13:29:22,active,app
U004079,星友04079,mock_04079@example.invalid,189****4079,CH01,2026-05-15 20:13:04,inactive,mini_program
U004080,星友04080,mock_04080@example.invalid,130****4080,CH08,2025-03-16 05:51:10,inactive,app
U004081,星友04081,mock_04081@example.invalid,131****4081,CH06,2025-11-23 04:39:51,active,app
U004082,星友04082,mock_04082@example.invalid,132****4082,CH04,2025-12-21 02:01:55,active,app
U004083,星友04083,mock_04083@example.invalid,133****4083,CH09,2026-03-02 10:14:00,active,app
U004084,星友04084,mock_04084@example.invalid,134****4084,CH01,2025-08-01 16:03:31,active,mini_program
U004085,星友04085,mock_04085@example.invalid,135****4085,CH05,2026-05-23 04:47:11,active,app
U004086,星友04086,mock_04086@example.invalid,136****4086,CH04,2026-01-28 11:41:30,active,app
U004087,星友04087,mock_04087@example.invalid,137****4087,CH07,2026-01-21 10:08:22,active,mini_program
U004088,星友04088,mock_04088@example.invalid,138****4088,CH01,2026-06-08 01:27:12,active,app
U004089,星友04089,mock_04089@example.invalid,139****4089,CH05,2026-05-23 11:17:51,active,mini_program
U004090,星友04090,mock_04090@example.invalid,140****4090,CH02,2026-08-04 01:31:40,active,mini_program
U004091,星友04091,mock_04091@example.invalid,141****4091,CH08,2025-04-29 07:41:06,active,app
U004092,星友04092,mock_04092@example.invalid,142****4092,CH01,2025-08-25 07:51:53,active,mini_program
U004093,星友04093,mock_04093@example.invalid,143****4093,CH06,2026-01-14 08:01:45,active,web
U004094,星友04094,mock_04094@example.invalid,144****4094,CH05,2026-03-06 10:40:13,active,app
U004095,星友04095,mock_04095@example.invalid,145****4095,CH07,2025-08-12 14:58:33,active,app
U004096,星友04096,mock_04096@example.invalid,146****4096,CH07,2025-01-24 00:38:03,active,app
U004097,星友04097,mock_04097@example.invalid,147****4097,CH02,2025-11-17 14:41:35,active,web
U004098,星友04098,mock_04098@example.invalid,148****4098,CH08,2025-05-09 02:46:15,active,app
U004099,星友04099,mock_04099@example.invalid,149****4099,CH09,2025-11-24 23:57:03,active,web
U004100,星友04100,mock_04100@example.invalid,150****4100,CH04,2025-06-18 23:39:00,active,app
U004101,星友04101,mock_04101@example.invalid,151****4101,CH02,2026-06-12 00:30:23,active,app
U004102,星友04102,mock_04102@example.invalid,152****4102,CH02,2025-04-19 01:05:13,active,app
U004103,星友04103,mock_04103@example.invalid,153****4103,CH06,2026-03-10 11:45:45,active,mini_program
U004104,星友04104,mock_04104@example.invalid,154****4104,CH11,2025-06-19 12:54:57,active,web
U004105,星友04105,mock_04105@example.invalid,155****4105,CH04,2025-08-16 11:45:56,active,app
U004106,星友04106,mock_04106@example.invalid,156****4106,CH01,2026-02-20 02:43:17,active,app
U004107,星友04107,mock_04107@example.invalid,157****4107,CH01,2026-01-03 17:41:31,active,app
U004108,星友04108,mock_04108@example.invalid,158****4108,CH02,2025-08-02 10:59:34,active,mini_program
U004109,星友04109,mock_04109@example.invalid,159****4109,CH02,2026-04-13 16:27:41,active,app
U004110,星友04110,mock_04110@example.invalid,160****4110,CH01,2025-04-30 11:14:15,active,web
U004111,星友04111,mock_04111@example.invalid,161****4111,CH08,2026-01-12 21:04:00,active,app
U004112,星友04112,mock_04112@example.invalid,162****4112,CH06,2025-08-16 12:55:47,active,web
U004113,星友04113,mock_04113@example.invalid,163****4113,CH02,2025-09-28 17:06:25,active,mini_program
U004114,星友04114,mock_04114@example.invalid,164****4114,CH09,2025-09-11 21:08:13,active,web
U004115,星友04115,mock_04115@example.invalid,165****4115,CH04,2026-05-26 07:58:08,active,app
U004116,星友04116,mock_04116@example.invalid,166****4116,CH01,2026-01-07 21:10:20,active,app
U004117,星友04117,mock_04117@example.invalid,167****4117,CH06,2026-02-08 01:54:59,active,app
U004118,星友04118,mock_04118@example.invalid,168****4118,CH01,2026-05-03 11:34:13,inactive,web
U004119,星友04119,mock_04119@example.invalid,169****4119,CH02,2026-06-04 05:55:28,active,app
U004120,星友04120,mock_04120@example.invalid,170****4120,CH04,2025-02-27 09:17:22,inactive,app
U004121,星友04121,mock_04121@example.invalid,171****4121,CH03,2025-12-14 02:40:04,active,mini_program
U004122,星友04122,mock_04122@example.invalid,172****4122,CH03,2026-02-24 09:06:41,active,mini_program
U004123,星友04123,mock_04123@example.invalid,173****4123,CH04,2025-07-20 22:08:16,active,app
U004124,星友04124,mock_04124@example.invalid,174****4124,CH01,2025-02-26 15:44:24,active,app
U004125,星友04125,mock_04125@example.invalid,175****4125,CH08,2026-08-17 02:37:41,active,app
U004126,星友04126,mock_04126@example.invalid,176****4126,CH09,2025-11-06 12:53:23,active,app
U004127,星友04127,mock_04127@example.invalid,177****4127,CH05,2025-06-04 03:36:12,active,web
U004128,星友04128,mock_04128@example.invalid,178****4128,CH02,2025-01-27 05:47:10,active,app
U004129,星友04129,mock_04129@example.invalid,179****4129,CH06,2025-08-15 05:57:11,active,app
U004130,星友04130,mock_04130@example.invalid,180****4130,CH03,2025-01-24 12:12:47,active,mini_program
U004131,星友04131,mock_04131@example.invalid,181****4131,CH02,2025-07-16 21:36:10,active,app
U004132,星友04132,mock_04132@example.invalid,182****4132,CH03,2026-04-05 10:17:39,active,app
U004133,星友04133,mock_04133@example.invalid,183****4133,CH04,2026-05-05 03:01:57,active,mini_program
U004134,星友04134,mock_04134@example.invalid,184****4134,CH03,2025-08-12 17:03:40,active,app
U004135,星友04135,mock_04135@example.invalid,185****4135,CH06,2026-01-06 19:24:14,active,mini_program
U004136,星友04136,mock_04136@example.invalid,186****4136,CH03,2025-05-10 16:52:31,active,app
U004137,星友04137,mock_04137@example.invalid,187****4137,CH02,2026-05-04 04:32:03,active,mini_program
U004138,星友04138,mock_04138@example.invalid,188****4138,CH04,2025-12-27 00:46:33,blocked,web
U004139,星友04139,mock_04139@example.invalid,189****4139,CH11,2025-03-09 15:19:00,active,mini_program
U004140,星友04140,mock_04140@example.invalid,130****4140,CH01,2025-02-03 23:34:38,active,mini_program
U004141,星友04141,mock_04141@example.invalid,131****4141,CH07,2026-07-26 04:35:01,inactive,app
U004142,星友04142,mock_04142@example.invalid,132****4142,CH02,2026-05-22 04:26:38,active,app
U004143,星友04143,mock_04143@example.invalid,133****4143,CH07,2025-09-11 17:21:20,active,web
U004144,星友04144,mock_04144@example.invalid,134****4144,CH03,2026-02-18 17:03:18,active,app
U004145,星友04145,mock_04145@example.invalid,135****4145,CH07,2026-08-07 16:02:32,active,app
U004146,星友04146,mock_04146@example.invalid,136****4146,CH08,2025-10-30 03:38:09,active,mini_program
U004147,星友04147,mock_04147@example.invalid,137****4147,CH06,2025-11-26 11:28:47,active,web
U004148,星友04148,mock_04148@example.invalid,138****4148,CH03,2026-05-14 16:28:06,active,app
U004149,星友04149,mock_04149@example.invalid,139****4149,CH08,2026-05-19 13:24:42,active,app
U004150,星友04150,mock_04150@example.invalid,140****4150,CH09,2025-06-13 12:02:38,active,web
U004151,星友04151,mock_04151@example.invalid,141****4151,CH03,2025-06-13 14:59:06,active,app
U004152,星友04152,mock_04152@example.invalid,142****4152,CH07,2026-01-26 09:36:38,active,app
U004153,星友04153,mock_04153@example.invalid,143****4153,CH08,2026-04-14 15:16:30,active,web
U004154,星友04154,mock_04154@example.invalid,144****4154,CH06,2026-04-14 03:31:15,active,app
U004155,星友04155,mock_04155@example.invalid,145****4155,CH02,2025-07-09 05:12:49,active,mini_program
U004156,星友04156,mock_04156@example.invalid,146****4156,CH02,2026-07-11 14:30:09,active,mini_program
U004157,星友04157,mock_04157@example.invalid,147****4157,CH10,2025-09-23 03:53:39,active,mini_program
U004158,星友04158,mock_04158@example.invalid,148****4158,CH03,2025-02-06 18:54:20,active,app
U004159,星友04159,mock_04159@example.invalid,149****4159,CH01,2026-07-31 20:36:15,active,mini_program
U004160,星友04160,mock_04160@example.invalid,150****4160,CH05,2025-02-26 23:39:30,active,mini_program
U004161,星友04161,mock_04161@example.invalid,151****4161,CH02,2025-01-31 07:30:37,active,app
U004162,星友04162,mock_04162@example.invalid,152****4162,CH03,2025-12-19 23:18:22,active,app
U004163,星友04163,mock_04163@example.invalid,153****4163,CH09,2025-04-21 05:15:26,active,app
U004164,星友04164,mock_04164@example.invalid,154****4164,CH01,2025-04-15 05:50:49,active,app
U004165,星友04165,mock_04165@example.invalid,155****4165,CH01,2025-08-07 07:11:13,active,web
U004166,星友04166,mock_04166@example.invalid,156****4166,CH11,2025-04-09 11:57:37,inactive,app
U004167,星友04167,mock_04167@example.invalid,157****4167,CH07,2025-02-18 16:32:58,active,web
U004168,星友04168,mock_04168@example.invalid,158****4168,CH04,2025-11-08 01:10:23,active,app
U004169,星友04169,mock_04169@example.invalid,159****4169,CH04,2025-08-19 13:49:13,inactive,app
U004170,星友04170,mock_04170@example.invalid,160****4170,CH01,2025-05-02 17:57:33,inactive,web
U004171,星友04171,mock_04171@example.invalid,161****4171,CH08,2026-03-19 04:42:47,active,web
U004172,星友04172,mock_04172@example.invalid,162****4172,CH10,2026-05-01 19:14:39,active,app
U004173,星友04173,mock_04173@example.invalid,163****4173,CH07,2026-03-17 08:34:29,active,app
U004174,星友04174,mock_04174@example.invalid,164****4174,CH08,2025-08-18 21:06:54,active,app
U004175,星友04175,mock_04175@example.invalid,165****4175,CH09,2025-06-25 00:15:40,active,web
U004176,星友04176,mock_04176@example.invalid,166****4176,CH03,2025-12-23 15:02:50,inactive,app
U004177,星友04177,mock_04177@example.invalid,167****4177,CH01,2026-07-16 22:34:46,active,app
U004178,星友04178,mock_04178@example.invalid,168****4178,CH04,2025-07-14 18:09:26,active,mini_program
U004179,星友04179,mock_04179@example.invalid,169****4179,CH07,2026-03-07 01:22:39,active,app
U004180,星友04180,mock_04180@example.invalid,170****4180,CH06,2025-06-24 00:28:46,active,app
U004181,星友04181,mock_04181@example.invalid,171****4181,CH01,2025-08-03 13:14:46,active,app
U004182,星友04182,mock_04182@example.invalid,172****4182,CH01,2026-07-21 01:46:33,active,app
U004183,星友04183,mock_04183@example.invalid,173****4183,CH05,2026-07-20 20:24:12,inactive,app
U004184,星友04184,mock_04184@example.invalid,174****4184,CH02,2025-05-31 06:44:08,active,mini_program
U004185,星友04185,mock_04185@example.invalid,175****4185,CH01,2025-05-23 04:26:38,active,app
U004186,星友04186,mock_04186@example.invalid,176****4186,CH04,2025-10-25 01:07:59,active,web
U004187,星友04187,mock_04187@example.invalid,177****4187,CH02,2025-01-23 00:57:54,inactive,mini_program
U004188,星友04188,mock_04188@example.invalid,178****4188,CH02,2026-01-19 15:27:43,active,app
U004189,星友04189,mock_04189@example.invalid,179****4189,CH02,2025-06-20 15:09:27,active,mini_program
U004190,星友04190,mock_04190@example.invalid,180****4190,CH10,2025-06-08 11:06:25,active,web
U004191,星友04191,mock_04191@example.invalid,181****4191,CH04,2025-03-11 15:51:58,active,app
U004192,星友04192,mock_04192@example.invalid,182****4192,CH06,2026-01-09 17:44:26,active,mini_program
U004193,星友04193,mock_04193@example.invalid,183****4193,CH01,2025-12-28 00:41:15,active,web
U004194,星友04194,mock_04194@example.invalid,184****4194,CH01,2026-02-28 10:12:29,active,web
U004195,星友04195,mock_04195@example.invalid,185****4195,CH03,2026-07-17 00:13:20,active,app
U004196,星友04196,mock_04196@example.invalid,186****4196,CH04,2025-02-06 21:05:18,active,app
U004197,星友04197,mock_04197@example.invalid,187****4197,CH12,2025-08-11 06:09:13,inactive,app
U004198,星友04198,mock_04198@example.invalid,188****4198,CH04,2025-08-12 11:49:44,active,app
U004199,星友04199,mock_04199@example.invalid,189****4199,CH04,2025-08-19 21:47:39,active,app
U004200,星友04200,mock_04200@example.invalid,130****4200,CH01,2025-02-16 04:00:00,active,app
U004201,星友04201,mock_04201@example.invalid,131****4201,CH02,2025-01-18 23:34:29,active,web
U004202,星友04202,mock_04202@example.invalid,132****4202,CH10,2025-04-20 18:10:25,active,app
U004203,星友04203,mock_04203@example.invalid,133****4203,CH01,2025-03-09 13:32:42,active,app
U004204,星友04204,mock_04204@example.invalid,134****4204,CH03,2025-12-31 05:39:52,active,app
U004205,星友04205,mock_04205@example.invalid,135****4205,CH03,2026-01-05 15:14:27,active,app
U004206,星友04206,mock_04206@example.invalid,136****4206,CH03,2025-09-15 10:16:59,active,app
U004207,星友04207,mock_04207@example.invalid,137****4207,CH05,2025-06-10 21:57:43,active,app
U004208,星友04208,mock_04208@example.invalid,138****4208,CH09,2025-04-01 13:02:00,active,app
U004209,星友04209,mock_04209@example.invalid,139****4209,CH07,2026-06-19 07:36:24,active,mini_program
U004210,星友04210,mock_04210@example.invalid,140****4210,CH07,2025-10-18 08:41:25,active,app
U004211,星友04211,mock_04211@example.invalid,141****4211,CH03,2025-08-25 15:40:59,active,web
U004212,星友04212,mock_04212@example.invalid,142****4212,CH05,2025-12-01 14:38:47,active,web
U004213,星友04213,mock_04213@example.invalid,143****4213,CH04,2026-03-30 00:36:29,active,app
U004214,星友04214,mock_04214@example.invalid,144****4214,CH08,2025-01-01 10:05:02,active,app
